"","otu_id","treatment","2.5%","50%","97.5%","p_val"
"318","OTU_209","Control",-0.0384845514419369,0.0375440913518149,0.105223641409916,0.155940594059406
"319","OTU_209","Warming",0.094915888307923,0.173043836900216,0.253726578363409,0
"320","OTU_2094","Control",-0.103880556873325,0.0698928756169307,0.253417989853249,0.243604004449388
"321","OTU_21","Control",-0.0664577636501819,0.0443956141035478,0.163370350626496,0.202970297029703
"322","OTU_21","Warming",0.129170620866801,0.257658903486221,0.384934778300867,0
"323","OTU_210","Control",-0.0516267078865602,0.0561978614461601,0.140362620746155,0.14
"324","OTU_210","Warming",0.176365989670129,0.297094466374131,0.424116807317698,0
"325","OTU_21094","Control",0.0493676578416435,0.184096393985875,0.392562464845035,0.00473933649289104
"326","OTU_2112","Warming",0.0963160395484037,0.258986115764651,0.527370467306048,0
"327","OTU_2128","Control",-0.282772511706398,-0.0297016665616157,0.166067669392833,0.580152671755725
"328","OTU_21391","Control",-0.0290780346160065,0.14913244414604,0.396929613490286,0.0603621730382293
"329","OTU_21391","Warming",0.169715595823956,0.399195560814126,0.683087195562483,0
"330","OTU_215","Control",-0.168399771227115,-0.0323592071807656,0.115294769941965,0.67
"331","OTU_215","Warming",0.115562678761979,0.26543543730212,0.404037206980422,0
"332","OTU_216","Control",-0.152770849483156,0.100797667049356,0.317377046869094,0.243436754176611
"333","OTU_216","Warming",-0.0157884392811291,0.221563781654819,0.457975389241602,0.0429292929292929
"334","OTU_2178","Control",-0.0911655545278941,0.0119831884891834,0.0973301408053463,0.404
"335","OTU_2178","Warming",0.151655411404864,0.255471282644896,0.356754216310921,0
"336","OTU_2181","Control",-0.0225419120254467,0.15560507425497,0.323377104059285,0.0485436893203883
"337","OTU_2181","Warming",0.359075187609627,0.47163536930051,0.603290263689169,0
"338","OTU_219","Control",-0.00927293276900116,0.0547334596916128,0.111522925720983,0.0518518518518518
"339","OTU_219","Warming",0.161917360197986,0.264366225705893,0.368744650775816,0
"340","OTU_22","Control",-0.0175142674828748,0.120523466704929,0.243880304014488,0.034
"341","OTU_22","Warming",0.134680678984064,0.283997939624806,0.41762504981051,0
"342","OTU_220","Control",-0.0301809845268076,0.125392063136512,0.239893368443773,0.0514705882352942
"343","OTU_220","Warming",0.352447372560435,0.461938143464184,0.607193199637595,0
"344","OTU_2213","Control",0.0302448348057628,0.160567751846278,0.305420368889395,0
"345","OTU_2219","Control",-0.153374520074883,0.000759470279294936,0.189784343327757,0.482412060301508
"346","OTU_2219","Warming",0.153989091266987,0.251745455558617,0.398067253364349,0
"347","OTU_22209","Control",0.0202512350276619,0.122711844519995,0.221654563166061,0.01
"348","OTU_22209","Warming",0.147052258158074,0.27202580833041,0.401980370893764,0
"349","OTU_223","Control",0.0683535077615176,0.191018490868167,0.302926543152263,0.00245098039215685
"350","OTU_223","Warming",0.192823530617851,0.313606113482311,0.44009894004664,0
"351","OTU_22324","Warming",0.0153117874154781,0.217176005672246,0.392849104358133,0.0225563909774437
"352","OTU_224","Control",0.0421882400611807,0.116152221262272,0.21566502133605,0
"353","OTU_224","Warming",0.359635510298728,0.47561541782002,0.605528277286624,0
"354","OTU_2258","Control",-0.218275576153359,-0.0800913657369888,0.0130428905116243,0.916279069767442
"355","OTU_2258","Warming",0.0345274070193965,0.169381934349841,0.273583463045702,0.00454545454545452
"356","OTU_226","Control",-0.177085764967899,-0.0362941612474548,0.118789841127778,0.681372549019608
"357","OTU_226","Warming",0.00926940778130526,0.193539065299397,0.357370329850166,0.0249376558603491
"358","OTU_22623","Warming",0.0600331380433406,0.340339039130374,0.492485212544465,0.0245901639344263
"359","OTU_2276","Control",-0.0457202266996388,0.153391488475581,0.21546387572046,0.162303664921466
"360","OTU_2287","Control",-0.0212489643967542,0.152488845806482,0.466697333196753,0.053921568627451
"361","OTU_2287","Warming",0.112139470859957,0.325586628431923,0.638663345664128,0
"362","OTU_2290","Control",-0.0349396272734801,0.11719511637381,0.269248111095671,0.0570000000000001
"363","OTU_23","Control",-0.00617516122007682,0.17950421038623,0.405285037706349,0.0311871227364185
"364","OTU_23","Warming",0.349369359662934,0.540689449664628,0.771797857873873,0
"365","OTU_2326","Control",-0.130310994631233,0.0047213510067359,0.164672468082105,0.468
"366","OTU_2326","Warming",0.18413574852185,0.334222321048289,0.485046132336694,0
"367","OTU_2332","Control",-0.0816829266163789,0.0806305459811982,0.519885853747748,0.249388753056235
"368","OTU_234","Control",-0.0822328480579788,0.0630372098242336,0.204828051635223,0.189
"369","OTU_234","Warming",0.0332906875739144,0.161505346557477,0.287042617594648,0.00523560209424079
"370","OTU_235","Control",0.0189429863427546,0.145285115939123,0.24435516488224,0.00970873786407767
"371","OTU_235","Warming",0.402051200128183,0.527171886413452,0.652309441189459,0
"372","OTU_2351","Control",-0.314375267052531,-0.156067458389349,0.0333513181417141,0.938725490196078
"373","OTU_2351","Warming",-0.188687358631786,0.0909200757214534,0.275075838304835,0.216748768472906
"374","OTU_2364","Control",-0.1188817770422,-0.0366436557515125,0.086978056761934,0.709677419354839
"375","OTU_2364","Warming",0.190673423301662,0.301760491095199,0.396113668046657,0
"376","OTU_237","Control",-0.120031439199245,0.00247899944261363,0.174814024431466,0.48792270531401
"377","OTU_237","Warming",0.0223994337246561,0.179598942661573,0.354826456231693,0.016016016016016
"378","OTU_2381","Control",-0.0222417268603817,0.0867724190352432,0.19592506847839,0.0559610705596107
"379","OTU_2381","Warming",0.332547082902655,0.458666118188327,0.565900198640363,0
"380","OTU_2392","Control",-0.13312565747124,0.0010610210610297,0.167415380040247,0.494725738396624
"381","OTU_2392","Warming",0.11791207960074,0.268394550600546,0.404689766884604,0
"382","OTU_24","Control",-0.0343646587184667,0.066200364841576,0.184773112987568,0.103
"383","OTU_24","Warming",0.452783750699644,0.604709712816675,0.755906400676012,0
"384","OTU_2409","Warming",0.0885293257666213,0.225249410276166,0.386877589691151,0
"385","OTU_241","Control",0.0624894774953524,0.252779290860454,0.450575707896262,0.00245098039215685
"386","OTU_241","Warming",0.16165785669517,0.355357931924276,0.563563532799866,0
"387","OTU_24173","Control",-0.0882801538440406,0.0883500786721938,0.280835472596038,0.178743961352657
"388","OTU_24173","Warming",0.0778484010492848,0.229931769333457,0.412428042045054,0.001
"389","OTU_242","Warming",-0.109991593100736,0.107048014958656,0.290554973414097,0.17948717948718
"390","OTU_24235","Control",0.00695059807494724,0.106799539951142,0.215664170121716,0.019
"391","OTU_24235","Warming",0.342845148250598,0.500331912556136,0.652939757377679,0
"392","OTU_2424","Control",-0.113737747029924,0.0570865892654673,0.265375733781728,0.29
"393","OTU_2424","Warming",-0.009870453110031,0.212376293662964,0.449410058591151,0.035
"394","OTU_244","Control",-0.110541476490176,0.14730545606945,0.660496819831682,0.183537263626251
"395","OTU_2443","Control",-0.0228486022672094,0.135638767936559,0.334612564907598,0.056
"396","OTU_2443","Warming",0.0968586670474373,0.219512829901312,0.407260648455369,0
"397","OTU_2447","Control",0.0673421729998361,0.112374114197403,0.15839725291298,0
"398","OTU_2447","Warming",0.118853364577387,0.218828626055982,0.363773959225477,0
"399","OTU_2451","Warming",0.184848086038706,0.396650846739307,0.614225837064309,0
"400","OTU_245378","Warming",-0.0256406695715557,0.113081752030784,0.236651360339752,0.0710526315789474
"401","OTU_24570","Control",-0.186719808968403,-0.0707075048578252,0.0414479169821777,0.878411910669975
"402","OTU_24570","Warming",0.13735635752924,0.255398909817196,0.353166286676617,0
"403","OTU_2463","Warming",-0.0154479618913217,0.214808460267393,0.559089773979451,0.050251256281407
"404","OTU_2465","Control",0.0135224002713118,0.126574404163323,0.261947817147747,0.017
"405","OTU_2465","Warming",0.171216685702678,0.281422855876069,0.414289628075142,0
"406","OTU_247","Control",-0.0755703680090583,0.0919073924297284,0.292044471921788,0.19047619047619
"407","OTU_247","Warming",0.0865477113047984,0.233601381344917,0.422714146784109,0
"408","OTU_248","Control",-0.601977358733628,-0.240145862122198,0.0969509068286198,0.919354838709677
"409","OTU_248","Warming",-0.144518352283817,0.116497176395274,0.285549080343778,0.185
"410","OTU_2482","Warming",-0.0148907443724022,0.142931904753804,0.346520930638365,0.0387596899224806
"411","OTU_24867","Control",0.0132004307738834,0.0763159585441788,0.136394802590582,0.0123762376237624
"412","OTU_24867","Warming",0.0966297089058541,0.190671419757536,0.288837466026643,0
"413","OTU_249","Control",-0.124370616016005,0.00595758010147579,0.153321364104221,0.470588235294118
"414","OTU_249","Warming",0.161245690960521,0.288529904211071,0.414899605955343,0
"415","OTU_25","Control",0.107410410357378,0.278756790509039,0.496606672784455,0
"416","OTU_25","Warming",0.242458115884473,0.45107895671143,0.610104344962925,0
"417","OTU_253","Control",-0.390852568445892,-0.145226428663804,0.0438000881766525,0.893023255813953
"418","OTU_253","Warming",0.0176827487414581,0.141852097726492,0.245872126518113,0.0127877237851662
"419","OTU_2536","Control",-0.346517103169598,-0.124589746216966,0.101536337730034,0.86
"420","OTU_2536","Warming",0.174058095843557,0.323084877270465,0.504848828802737,0
"421","OTU_2542","Control",0.0790340858942922,0.155822122724367,0.234008353731216,0
"422","OTU_2542","Warming",0.170841913278627,0.284382807639102,0.424656180652275,0
"423","OTU_2557","Control",-0.00498905647086751,0.208367087016528,0.338334116062373,0.0341880341880342
"424","OTU_257","Warming",-0.188189760949482,0.184208542125567,0.52850557999125,0.110236220472441
"425","OTU_2574","Control",-0.0241911774243463,0.168382705420244,0.47191914913284,0.0520231213872833
"426","OTU_2574","Warming",0.0936775123235669,0.278023964134806,0.611396028246579,0
"427","OTU_258","Control",-0.127097963980981,0.0340186472266927,0.399399579763854,0.433815350389322
"428","OTU_2598","Control",-0.0235010119383679,0.0669572362774026,0.150337419762186,0.074
"429","OTU_2598","Warming",0.143208631144532,0.242752492113581,0.334610305721662,0
"430","OTU_2605","Control",-0.043733337279182,0.109329713759687,0.504872729409623,0.119266055045872
"431","OTU_2605","Warming",-0.547759766867889,-0.0528086822325807,0.520114774193824,0.577319587628866
"432","OTU_2633","Control",-0.115786921999137,0.0148312431190882,0.150656321856464,0.426470588235294
"433","OTU_2633","Warming",0.114146946253972,0.200917296567658,0.29231036481832,0
"434","OTU_2638","Warming",0.142188178026556,0.272586294516534,0.404724930624155,0
"435","OTU_265","Warming",0.0744218367888389,0.207801568418414,0.346554716939277,0.00819672131147542
"436","OTU_266","Control",-0.0706076092258032,0.0254262576562113,0.126600007438115,0.322
"437","OTU_266","Warming",0.143466423507979,0.219346466546619,0.303139971681263,0
"438","OTU_2660","Warming",0.184037121998877,0.307887355555821,0.464724282825079,0
"439","OTU_2693","Control",-0.0637574895520769,0.0709532231688323,0.16906328259066,0.137055837563452
"440","OTU_27","Control",0.152996734350949,0.300669611235495,0.45294204235867,0
"441","OTU_27","Warming",0.229918504838806,0.441493638163941,0.621293767188733,0
"442","OTU_2704","Control",-0.109055734190652,0.106194873361351,0.437467896042143,0.192307692307692
"443","OTU_274","Control",-0.0104867818226366,0.167866237564755,0.343645612699751,0.0774647887323944
"444","OTU_2770","Control",-0.226265589872165,-0.0295254778313584,0.204015731940726,0.60377358490566
"445","OTU_278","Control",-0.00198307218671728,0.0804312574217984,0.178179409065633,0.032
"446","OTU_278","Warming",0.14828990385922,0.265473835196574,0.37081370394795,0
"447","OTU_2791","Control",-0.148744520597361,-0.0162440744700709,0.0798008343733348,0.601965601965602
"448","OTU_2791","Warming",-0.097425194716632,0.0956947971329504,0.312727090168899,0.164444444444444
"449","OTU_28","Control",-0.0540681792369771,0.0327563477346468,0.121307294651202,0.233
"450","OTU_28","Warming",0.0646330888853607,0.186844038705017,0.303474622841074,0
"451","OTU_283","Control",-0.0895414665411026,0.0314679376389795,0.191172582868522,0.316176470588235
"452","OTU_283","Warming",0.144360200386138,0.28254829980569,0.434583171117541,0
"453","OTU_2855","Control",-0.0821376948811742,0.0140410074252563,0.159330182074325,0.419117647058823
"454","OTU_2855","Warming",0.119055214600941,0.272471673611655,0.420283035222455,0
"455","OTU_286","Control",-0.146191622212397,-0.00591538317472797,0.0940509953995088,0.576744186046512
"456","OTU_286","Warming",0.0621075935486244,0.240459979870805,0.389704058521231,0.00300300300300305
"457","OTU_28640","Control",-0.213383264771478,-0.0143652586551875,0.240621489008271,0.529411764705882
"458","OTU_2867","Control",-0.0061709981240508,0.197377109394576,0.49298751804266,0.0330188679245284
"459","OTU_2871","Control",-0.299025584806324,-0.122221053222518,0.0891516705187091,0.856
"460","OTU_2871","Warming",0.0498619758352414,0.181580952936649,0.30082004059042,0
"461","OTU_2879","Control",-0.0235805809411775,0.0595704736552443,0.1582131386254,0.105527638190955
"462","OTU_2879","Warming",0.129001386190914,0.241240148257263,0.351292874780069,0
"463","OTU_2895","Control",-0.285649600175603,0.0220763881147809,0.140329568289079,0.394871794871795
"464","OTU_2895","Warming",-0.161885693289057,0.147037209117673,0.322312922784891,0.140350877192982
"465","OTU_29","Control",-0.00643879820069264,0.0742899658628405,0.164631721502652,0.039
"466","OTU_29","Warming",0.160825321375863,0.244765831337665,0.337188820825622,0
"467","OTU_290","Control",-0.149865440229945,0.00173294727012573,0.162669483275889,0.49
"468","OTU_290","Warming",0.0938425769422269,0.236373642200484,0.360127579125252,0
"469","OTU_2904","Control",-0.00606800284438617,0.148649724923706,0.337786285141989,0.0333333333333333
"470","OTU_2904","Warming",0.167110928590132,0.309982414739518,0.481797520782601,0
"471","OTU_292","Control",-0.0284422511254376,0.122830981441385,0.24362201799242,0.048
"472","OTU_292","Warming",0.326171251766186,0.46622535059175,0.60565655078016,0
"473","OTU_2928","Control",0.0212234723572561,0.120670295759705,0.227711573156307,0
"474","OTU_2928","Warming",0.209478089216131,0.322886368998937,0.473255928216147,0
"475","OTU_293","Control",-0.00539116200791975,0.123596940764502,0.244401207845982,0.031
"476","OTU_293","Warming",0.166876692016886,0.289040867200511,0.415563588879465,0
"477","OTU_2943","Warming",0.12038873421976,0.247147944048619,0.443622237925351,0
"478","OTU_2945","Warming",-0.0209559418590131,0.0981184916566332,0.236126240797624,0.0678733031674208
"479","OTU_2986","Control",-0.244234955694468,-0.0930597703552747,0.121918497554947,0.701754385964912
"480","OTU_299","Warming",0.12921919605871,0.330407905177138,0.560900650180119,0
"481","OTU_299035","Warming",0.0289830640060032,0.146692840490446,0.274112853512701,0
"482","OTU_30","Control",0.0426351335374914,0.163107516683693,0.437375489454015,0
"483","OTU_30","Warming",0.121851175909233,0.243008203724236,0.523193784566007,0
"484","OTU_300","Control",-0.0711590396258178,0.0755549688459094,0.209535680847699,0.171171171171171
"485","OTU_300","Warming",0.396069561077251,0.611506219180326,0.877918599872513,0
"486","OTU_302","Control",-0.0971219804290112,0.132235896517736,0.646832838913845,0.207070707070707
"487","OTU_3026","Control",0.0183364189021834,0.162464924203488,0.341183400360874,0.00272479564032702
"488","OTU_3039","Control",-0.0119032847959681,0.0803267539126105,0.186510074865687,0.042654028436019
"489","OTU_3039","Warming",0.230445784721247,0.417348552470426,0.60664310653209,0
"490","OTU_304","Control",-0.350306864877877,-0.12285600875351,0.0518237182054273,0.90273556231003
"491","OTU_304","Warming",-0.0422036873171377,0.160607131316399,0.29851198745163,0.0797546012269938
"492","OTU_3040","Control",0.00862290361584451,0.0899230344951621,0.179406960288858,0.015
"493","OTU_3040","Warming",0.100257646317573,0.207733527396821,0.312472819390127,0
"494","OTU_3053","Control",-0.0529019975751257,0.0692669473456147,0.262668377697329,0.211211211211211
"495","OTU_3056","Control",-0.117452407454037,0.031276785464781,0.181451704764665,0.325242718446602
"496","OTU_3056","Warming",0.277696275622554,0.411106742510123,0.578177913246054,0
"497","OTU_306","Control",-0.167270727695462,0.0516462446028439,0.193099156737676,0.297520661157025
"498","OTU_3076","Control",-0.116515061671507,0.021336827405536,0.132964522511394,0.38
"499","OTU_309","Control",-0.305910320847296,0.0452633489852421,0.287075680682792,0.393162393162393
"500","OTU_310","Warming",0.0868743694988277,0.380908132335562,0.688300465668641,0.00826446280991733
"501","OTU_31111","Control",-0.0777898508236736,0.0445949237901229,0.159285609671012,0.217
"502","OTU_31111","Warming",0.170543348074459,0.350120375126669,0.53171062185756,0
"503","OTU_312","Control",-0.0147958502167123,0.119709824781594,0.283163275562925,0.0372093023255814
"504","OTU_312","Warming",0.102877829978868,0.240181005489717,0.363127372418498,0
"505","OTU_3125","Control",-0.0892631605425305,0.0633415592394385,0.199238251596167,0.189098998887653
"506","OTU_314","Control",0.0151009137378707,0.13044867076745,0.25215410149828,0.0105820105820106
"507","OTU_31432","Control",-0.476723589854873,-0.0884020249417949,0.11405267434919,0.73134328358209
"508","OTU_31432","Warming",0.126851312748939,0.196024364798896,0.273167791581775,0
"509","OTU_3150","Warming",0.185814167257338,0.370383505001193,0.525008236946276,0
"510","OTU_316","Warming",0.0887377284818707,0.172412606950718,0.324544636496777,0
"511","OTU_317","Control",-0.051443959139566,0.0547705350440631,0.174366440716985,0.167
"512","OTU_317","Warming",0.124022232573444,0.212038166549107,0.338472918797124,0
"513","OTU_3177","Control",-0.0614565488019322,0.0787159638562854,0.201487991601024,0.16260162601626
"514","OTU_3177","Warming",0.169395731408589,0.320655763843896,0.480573065361758,0
"515","OTU_3180","Control",-0.0729274571539169,0.0466889354308863,0.220814280007559,0.267990074441687
"516","OTU_3180","Warming",0.0212816248869732,0.160493221630775,0.348592863260301,0.00749999999999995
"517","OTU_32","Control",-0.130072382782591,-0.0079779603647498,0.114764358827904,0.563
"518","OTU_32","Warming",0.127194561567507,0.262258782355814,0.385329566324154,0
"519","OTU_320","Control",-0.0271957602679209,0.0962034564405719,0.210872538607893,0.0631067961165048
"520","OTU_320","Warming",0.301020825328664,0.468998152412615,0.642278415795849,0
"521","OTU_3202","Warming",0.00907193486763603,0.277808120864172,0.691373188378738,0.0152284263959391
"522","OTU_321","Control",-0.34583597021361,-0.0669712569450983,0.0999131845405546,0.699666295884316
"523","OTU_323","Control",-0.225897294131877,-0.105755305119627,0.0479045571317359,0.924528301886792
"524","OTU_323","Warming",-0.0721158585296447,0.0924122564281311,0.313226635954749,0.181159420289855
"525","OTU_32348","Warming",0.140647719536174,0.306506131832914,0.745961361166152,0
"526","OTU_3240","Control",-0.0462947778641365,0.134393191768513,0.29192937542395,0.05
"527","OTU_325","Control",-0.294640898167763,-0.0055695265955131,0.251352247253658,0.515151515151515
"528","OTU_325","Warming",0.064686341592847,0.361824454101164,0.669163494290607,0
"529","OTU_3252","Warming",-0.00181629341519993,0.137009618374974,0.249065598448418,0.0274111675126903
"530","OTU_326","Control",-0.104979005975909,0.0448224755936713,0.189919700281934,0.295
"531","OTU_326","Warming",0.0442582006869592,0.185309855288628,0.349500090968595,0.00840336134453779
"532","OTU_3262","Control",0.0517977141429989,0.243183567275424,0.428679839456658,0.00478468899521534
"533","OTU_3273","Control",-0.0814404331644174,0.0287534034185015,0.127700179197017,0.312
"534","OTU_3273","Warming",0.128588495287031,0.226413317803201,0.324081123597197,0
"535","OTU_32762","Control",-0.22225259050348,-0.0327210161641135,0.106028667726447,0.623255813953488
"536","OTU_32762","Warming",0.0980165570619381,0.199865986382525,0.314518445569997,0
"537","OTU_328","Control",-0.106516410954352,0.0352454528457005,0.174722472405366,0.292134831460674
"538","OTU_3291","Control",-0.0288789614068477,0.142857325212523,0.318669430094814,0.048
"539","OTU_3291","Warming",0.226501795114095,0.356155761454086,0.491314965685054,0
"540","OTU_3310","Control",-0.0726738250307081,0.17226726400009,0.496833053517999,0.078125
"541","OTU_3310","Warming",0.0450255231367435,0.320008307227787,0.611233712989828,0
"542","OTU_332","Control",-0.385731368948743,-0.14248417598827,0.115908896501464,0.869918699186992
"543","OTU_333","Warming",0.137485063511039,0.320996524735012,0.644418809541182,0
"544","OTU_334","Control",-0.117560485093081,-0.00977462346277478,0.127623848324872,0.557285873192436
"545","OTU_3341","Control",-0.154452361619061,-0.00634278249278138,0.156879249592965,0.541666666666667
"546","OTU_3347","Control",-0.131768054662657,0.0110004939459718,0.184212680843514,0.439439439439439
"547","OTU_335","Control",-0.00657417225089215,0.104504309702432,0.213745607159688,0.035
"548","OTU_335","Warming",0.225736597335506,0.440113071871778,0.60061531812118,0
"549","OTU_3357","Control",0.054747600874347,0.187939662645132,0.36892412939654,0
"550","OTU_3357","Warming",0.184713006435725,0.323991113012463,0.485394685481093,0
"551","OTU_3368","Control",-0.0690159617739122,0.0167288260966792,0.100966585262191,0.35
"552","OTU_3368","Warming",0.110567926485233,0.209751465863801,0.29859938092071,0
"553","OTU_3373","Control",0.0403120688752136,0.141920344706903,0.246034405213706,0.00966183574879231
"554","OTU_3374","Control",-0.0083038888408563,0.066032421559258,0.15614581489484,0.0789473684210527
"555","OTU_339","Control",-0.0256464335279248,0.143211187341197,0.287292771453557,0.056
"556","OTU_339","Warming",0.289524230798832,0.501147891407376,0.748714801441392,0
"557","OTU_33988","Warming",0.201583209148964,0.366531448698885,0.507429346364764,0
"558","OTU_341","Control",-0.328269522004667,-0.18544786742827,-0.0481514432848863,0.990196078431373
"559","OTU_341","Warming",0.0424526919845004,0.202101984946222,0.346633181483379,0.00505050505050508
"560","OTU_3416","Control",-0.0983205116107875,0.0619834378546184,0.212023858156055,0.210420841683367
"561","OTU_3416","Warming",0.449316929829479,0.540914434369581,0.687532938167223,0
"562","OTU_3430","Control",-0.129974314700339,0.00761070875151674,0.128199105632209,0.465346534653465
"563","OTU_3430","Warming",0.0928595558011502,0.231146014554912,0.356773582959722,0
"564","OTU_34322","Control",0.0465520460784639,0.127922355614303,0.247762637539299,0
"565","OTU_34322","Warming",0.1769746043768,0.293727531680322,0.445753314115667,0
"566","OTU_3433","Control",-0.157514791954542,-0.014081576387526,0.126328033084114,0.567404426559356
"567","OTU_3492","Control",-0.145217149038366,-0.0184916800462971,0.19728227923588,0.601941747572815
"568","OTU_3494","Control",0.0403570777945156,0.167296551283146,0.313555265481026,0.00485436893203883
"569","OTU_3494","Warming",0.333174116413135,0.517575673701425,0.678061875467218,0
"570","OTU_3495","Control",-0.128147903303826,0.0421456578542099,0.307240596105253,0.382978723404255
"571","OTU_350","Control",-0.107664693494602,-0.00761653857362895,0.108751397060959,0.549
"572","OTU_3507","Warming",0.160029191883488,0.249960645853263,0.333649515454818,0
"573","OTU_351","Control",-0.15210460577976,0.0611862334074418,0.451485204556104,0.398550724637681
"574","OTU_3545","Control",-0.188331538487163,0.100305739999142,0.391084233763936,0.311827956989247
"575","OTU_35567","Warming",0.140747387981725,0.259246928580206,0.353183238441959,0
"576","OTU_358","Control",-0.22403982930871,-0.0223204128415901,0.216139691560728,0.598196392785571
"577","OTU_358","Warming",0.0228637910076672,0.17610205850841,0.370548198689042,0.0252525252525253
"578","OTU_35827","Control",0.0412076348689933,0.191549917941613,0.479994488337592,0
"579","OTU_35827","Warming",0.108123402953788,0.310534930112664,0.652507273706528,0
"580","OTU_359","Control",-0.234385589151755,0.0453377355368435,0.223735854797576,0.407035175879397
"581","OTU_36","Control",-0.070765910543285,0.0311989753927913,0.130131752471221,0.28
"582","OTU_36","Warming",0.148993026453345,0.246192315573765,0.346450904531541,0
"583","OTU_36093","Warming",0.0814157068256771,0.261873245303518,0.453960488107846,0
"584","OTU_361","Control",-0.124656932281154,0.0393162785259285,0.322449986707317,0.314516129032258
"585","OTU_361","Warming",0.0827326012701712,0.255047167497199,0.48120584701539,0
"586","OTU_3610","Control",-0.245552457618946,0.0508075622760859,0.204401581021166,0.351351351351351
"587","OTU_3610","Warming",0.0138919738060192,0.339492668545503,0.495630652497353,0.0119760479041916
"588","OTU_3615","Control",-0.0616551355436562,0.0232433660624356,0.161826172394469,0.294685990338164
"589","OTU_3615","Warming",0.102797232364413,0.195311763193812,0.332758788430571,0
"590","OTU_362","Control",-0.00330079349815777,0.122675960398984,0.254547717179562,0.0264550264550265
"591","OTU_36216","Control",0.0167280941580516,0.211253289992115,0.422524601760324,0.0152129817444219
"592","OTU_36216","Warming",0.122229417490229,0.304850541873404,0.51380018717218,0
"593","OTU_3628","Control",-0.101213688835041,0.0872704681882669,0.250618341133778,0.23936170212766
"594","OTU_363","Control",-0.26198074637197,-0.139300991362198,-0.0381894280060852,0.995121951219512
"595","OTU_363","Warming",-0.0103643861390067,0.125810432861014,0.26585287664423,0.0461538461538461
"596","OTU_3632","Control",-0.0763185433336523,0.0863823723519928,0.316795564134914,0.186440677966102
"597","OTU_3632","Warming",0.0483352678250389,0.242832411698979,0.496618471214373,0.00520833333333337
"598","OTU_3633","Control",-0.00330000461387722,0.174940115265579,0.354778543630428,0.032
"599","OTU_3633","Warming",0.439264903336059,0.532716934936247,0.686040209662778,0
"600","OTU_3636","Control",-0.213348573656987,0.0079656820779904,0.237981505153268,0.476885644768856
"601","OTU_3636","Warming",0.120593852768025,0.275619251940912,0.45407460303218,0
"602","OTU_3652","Warming",0.087286891388984,0.271319799719855,0.501930487473387,0
"603","OTU_3661","Control",-0.086545699842328,0.0475538408294618,0.194972632102754,0.286407766990291
"604","OTU_3661","Warming",0.339305474457043,0.574913055397565,0.795196380259504,0
"605","OTU_3672","Control",0.0177630083086054,0.175499245077759,0.366064083203448,0.012
"606","OTU_3686","Control",-0.0835657599915176,0.0962135709073874,0.387816834277008,0.258620689655172
"607","OTU_3686","Warming",0.173562692369834,0.368716034916628,0.651899808929638,0
"608","OTU_3688","Control",-0.127102654851801,-0.0103640190397722,0.105740543600283,0.563
"609","OTU_3688","Warming",0.12446203069883,0.201119666953415,0.30588212383082,0
"610","OTU_37","Control",-0.124404548579888,0.00116652147814533,0.116197739396942,0.476635514018692
"611","OTU_3737","Control",-0.0792306661151512,0.0841210607674007,0.228874091106879,0.154855643044619
"612","OTU_3737","Warming",0.147540422557099,0.265756138713555,0.382838500800007,0
"613","OTU_3757","Control",-0.0111092097499154,0.104532969468855,0.259421850281852,0.0440881763527055
"614","OTU_3757","Warming",0.161965238863191,0.336101192338491,0.512602855356166,0
"615","OTU_377406","Control",-0.144754252566679,-0.0133846546391159,0.180419122093576,0.558265582655826
"616","OTU_38","Control",-0.208590957147789,-0.0549839518546639,0.0867184698138223,0.773
"617","OTU_38","Warming",0.12418709810235,0.238585366348664,0.354138420737043,0
"618","OTU_382","Warming",0.157450183416303,0.29834398934763,0.46863326198574,0
"619","OTU_38228","Control",-0.243680147187166,0.0084840503132066,0.149994792473629,0.454545454545455
"620","OTU_386","Control",-0.0880977263750595,0.0015833744454458,0.0960164170848696,0.495098039215686
"621","OTU_386","Warming",0.119160915246524,0.379595892350015,0.539943895728192,0
"622","OTU_3874","Warming",0.0326716244847983,0.117127612935461,0.217074862691963,0.0058139534883721
"623","OTU_3883","Control",-0.0140961813118841,0.0656485453004366,0.150033767354094,0.052
"624","OTU_3883","Warming",0.142403930986574,0.234464923038696,0.325315747999913,0
"625","OTU_39","Control",-0.0129964160449167,0.11248980745765,0.225211849301981,0.035
"626","OTU_39","Warming",0.200652291107379,0.360639933903845,0.466650232708966,0
"627","OTU_391","Control",-0.0149756851648976,0.109144174486673,0.247369760497534,0.041
"628","OTU_391","Warming",0.165626971632433,0.301175919293,0.46075888223403,0
"629","OTU_3912","Control",-0.0780751601064529,0.0465139187388057,0.173223338950689,0.25139043381535
"630","OTU_392","Control",-0.0524383299517864,0.0782793623249344,0.20782834203909,0.136138613861386
"631","OTU_392","Warming",0.0965604091501342,0.238131509713108,0.390979665421484,0
"632","OTU_3939","Control",-0.113679802683975,0.0438991954370689,0.205770292962009,0.317757009345794
"633","OTU_394","Control",-0.109202365608028,-0.00678645560821412,0.0903563634302003,0.548837209302326
"634","OTU_394","Warming",0.0340160792791981,0.191155063043914,0.339560045005098,0.00757575757575757
"635","OTU_395","Control",-0.0468690785532943,0.0784501396615778,0.202904668803115,0.14004914004914
"636","OTU_398","Control",-0.123589188758943,0.0639527786482127,0.249754913446648,0.233009708737864
